SID,PORT_ID,port,start_date,end_date,total_impact,max_impact,day_of_recover,CCD,BCD,ECD,max_impact_date,start_recovery_date (Slope),end_recovery_date,total_impact_value,C_normal,C_cyclone,B_normal,B_cyclone,E_normal,E_cyclone,Wind_speed,Surge_height,Rainfall,Seaport,Pop_C,Pop_CT,PCT_Pov,WF,IF_CEJ,PCT_TA,PCT_ACEW,PCT_TI,PCT_SV,IF_ETC,SL,PCT_CD,PCT_EB,PCT_HV,Railway_Length,Highway_Length,Dock_Couunt
2017171N24271,29,"Calhoun Port Authority, TX",6/21/2017,6/22/2017,0,0,0,0,0,0,0,0,0,0,0.159973712,0.1715,0.000106766,0.0002145,0.082339287,0.15364572,9.8,0.489,0,1,20105,4605,0.78,0,1,29.7462406,98.19384623,27.78340081,79.19467086,1,0.148552897,61.81124881,51.40552199,89.08454894,0,12.86644873,21
2017171N24271,30,"Port Freeport, TX",6/21/2017,6/23/2017,0,0,0,0.009364596,0.002851984,0.055065039,0,0,0,0,0.183632806,0.17426821,0.003306421,0.000454437,0.178244118,0.123179079,14.3,0.674,4.3113,1,372035,6037,0.81,0,1,39.36162522,88.575304,40.51354347,90.05553172,1,0.1214167,78.23522402,99.28144997,82.28708088,45.79533704,34.44388847,29
2017171N24271,31,"Texas City, TX",6/21/2017,6/23/2017,0,0,0,0,0,0.008880011,0,0,0,0,0.170905907,0.178854215,0.000764206,0.004015666,0.134391448,0.125511436,14.3,0.775,10.6512,1,350684,2699,0.69,0,1,61.64449586,62.80132308,69.7127434,79.85485485,1,3.331735398,68.17683508,95.64580131,43.92118602,82.90400884,26.89038024,34
2017171N24271,32,"Galveston, TX",6/21/2017,6/23/2017,0,0,0,0.014673653,0.002960629,0.073908964,0,0,0,0,0.191972614,0.177298961,0.004177004,0.001216375,0.206741882,0.132832918,14.3,0.788,10.6512,1,350684,3429,0.98,1,1,78.81603046,38.91559384,98.83000771,67.49725916,1,1.06381052,79.10867493,75.00446859,18.08771387,106.5651843,52.11589621,50
2017171N24271,33,"Houston Port Authority, TX",6/21/2017,6/23/2017,0,0,0,0.004536997,0.008707066,0.032756749,0,0,0,0,0.231085669,0.226548673,0.031505713,0.022798647,0.321651268,0.288894519,7.3,0.431,0.52,1,4731122,3669,0.92,1,1,42.20768267,27.16845537,44.12352998,91.38543305,1,0.028902552,77.87178265,98.28048475,20.33529258,255.2834684,79.16706021,229
2017171N24271,35,"Port Arthur, TX",6/21/2017,6/23/2017,0,0,0,0.072365106,0.001337492,0.134748008,0,0,0,0,0.180245426,0.10788032,0.001337492,0,0.138665053,0.003917045,12.8,0.576,3.4204,1,256521,2279,0.36,0,0,93.48611914,46.72203317,97.5913341,37.92125459,0,7.013639755,24.40896092,19.14345976,20.15562906,47.91782569,26.92577563,31
2017171N24271,36,"Orange County Nav District, TX",6/21/2017,6/23/2017,0,0,0,0.011854791,0,0.026526898,0,0,0,0,0.155441977,0.143587187,0.000254711,0.007481488,0.066907893,0.040380995,12.8,0.586,3.53,1,84810,3283,0.75,0,0,65.3340081,44.87661519,72.45638134,72.88717289,1,1.409428011,47.78717827,78.26713855,48.00466411,24.80922205,22.5410433,8
2017171N24271,46,"Port of Gulfport, MS",6/21/2017,6/21/2017,0,0,0,0,0.000187985,0.013985534,0,0,0,0,0.158662199,0.162405303,0.000187985,0,0.07859883,0.064613296,18.4,0.969,64.1902,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2017171N24271,115,"Central Louisiana Regional, LA",6/21/2017,6/23/2017,0,0,0,0,0,1.21E-24,0,0,0,0,0,0,0,0,1.32E-24,1.07E-25,16.4,0.997,6.6427,0,130013,2409,0.87,0,1,42.84027376,72.22235442,42.94751301,89.8338815,1,0,53.40204957,91.41672327,97.60369322,51.46820686,106.4462516,0
2017171N24271,110,"Memphis-Shelby County Port, TN",6/22/2017,6/23/2017,0,0,0,0.038845228,0.006493606,0.016920849,0,0,0,0,0.038845228,0,0.006493606,0,0.016920849,0,13.2,0.927,18.7122,0,930020,3426,0.96,1,1,39.96409292,93.17516598,46.2574706,93.68296868,1,0,60.32054337,69.1357142,96.59710159,19.24214898,13.05785008,4
2017171N24271,111,"Helena-West Helena Port, AR",6/22/2017,6/23/2017,0,0,0,0.056301503,0,0.031248998,0,0,0,0,0.056301503,0,0,0,0.031248998,1.07E-25,13.2,0.815,1.93,0,16571,1542,0.97,1,1,33.69722383,58.90583728,42.56193368,97.29491396,1,0,31.89585319,74.31928407,99.13142803,9.065246454,15.71857058,6
2017171N24271,112,"Port of Rosedale, MS",6/22/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0.07569216,0.16182048,0,0,0.026135726,0.058328088,13.2,0.815,0,0,30980,2708,0.97,1,1,88.18078851,44.7707208,96.99489107,95.53124553,1,0,17.06029552,6.645694062,51.17078743,0,7.315532478,6
2017171N24271,113,"Port of Greenville, MS",6/22/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,1.009,6.552,0,44922,3200,0.77,0,1,48.40707538,79.83009304,56.63557933,64.56933124,1,0,46.24046711,64.01291722,80.85810152,13.59008211,16.21631606,19
2017171N24271,114,"Port of Vicksburg, MS",6/22/2017,6/23/2017,0,0,0,0.052807511,0,0.018352976,0,0,0,0,0.052807511,0,0,0,0.018352976,1.07E-25,11.9,1.009,0,0,10017,1846,0.66,0,1,75.74826489,27.10539466,86.2444573,71.15329615,0,0,9.829599619,18.93850022,24.41877067,50.75663992,40.90727554,5
2017171N24271,116,"Tulsa-Rogers County Port, OK",6/22/2017,6/23/2017,0,0,0,0,0,7.58E-28,0,0,0,0,0,0,0,0,7.58E-28,0,5.7,0.997,0,0,95236,3051,0.68,0,1,65.92442645,27.18392309,63.39285714,59.10076743,0,0,25.71734986,85.49077086,24.11893487,79.9958123,20.66085028,13
2017171N24271,74,"Marblehead, OH",6/23/2017,6/24/2017,0,0,0,0.064993643,0,1.64E-06,0,0,0,0,0.064993643,0,0,0,1.64E-06,0,8.9,0.264,0,0,40362,2006,0.21,0,0,80.47281666,31.11391381,74.5373048,36.94051194,0,0,24.78551001,25.07179542,43.27392142,0.010809938,12.00075974,5
2017171N24271,75,"Sandusky, OH",6/23/2017,6/24/2017,0,0,0,0.004329026,0.000120042,2.35E-06,0,0,0,0,0.082552107,0.078223081,0.000120042,0,2.35E-06,5.14E-10,8.9,0.264,0,0,75619,1245,0.92,0,1,46.1827646,35.79468386,42.99089069,85.60465227,1,0,83.69280267,85.00220451,49.9083835,9.542866476,13.97960476,7
2017171N24271,76,"Toledo-Lucas County Port, OH",6/23/2017,6/24/2017,0,0,0,0,0,2.38E-06,0,0,0,0,0.089460542,0.102499209,0.000893001,0.003784606,2.38E-06,1.20E-09,8.9,0.264,5.3706,0,431281,1435,0.82,0,1,16.94380181,78.09949313,14.97614228,73.12312312,1,0,80.62797903,99.98689212,96.56973562,77.09813972,64.58718908,22
2017171N24271,77,"Monroe, MI",6/23/2017,6/24/2017,0,0,0,0.005771628,4.85E-06,1.39E-06,0,0,0,0,0.074899002,0.069127374,4.85E-06,0,1.39E-06,2.69E-10,8.9,0.264,1.41,0,154802,1378,0.96,0,1,27.70387507,60.34671489,25.90008676,70.54554555,1,0,84.31124881,97.38080768,94.31382814,72.21998528,35.90061878,4
2017171N24271,89,"Northern Indiana District, IN",6/23/2017,6/23/2017,0,0,0,0,0,5.17E-07,0,0,0,0,0.083310045,0.09249215,0.000590221,0.003474856,1.52E-06,1.00E-06,8.2,0.237,0,0,173207,3249,0.67,0,0,67.61736071,42.21140804,81.52111047,32.56232423,1,0,37.63107722,94.51852381,37.5556243,58.73042455,26.97645059,8
2017171N24271,93,"Heart of Illinois Port, IL",6/23/2017,6/23/2017,0,0,0,0.00592698,0,1.75E-18,0,0,0,0,0.00592698,0,0,0,1.75E-18,0,8.2,0.628,2.0608,0,131341,2583,0.37,0,0,35.68175246,45.06460748,36.62642182,37.06087039,0,0,55.10486177,82.71547564,33.8921543,105.4892412,86.91818021,4
2017171N24271,94,"Havana Regional Port, IL",6/23/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.628,2.0608,0,13091,3214,0.7,0,1,64.79178716,39.05004402,65.36533642,59.35697602,1,0,43.34604385,88.57827191,39.4450658,22.50725355,70.21068556,9
2017171N24271,95,"Mid-America Port, IA, IL and MO",6/23/2017,6/23/2017,0,0,0,0,5.32E-05,0,0,0,0,0,0.00592698,0.015732547,5.32E-05,0,1.65E-18,1.59E-14,8.2,0.628,0.26,0,14734,2757,0.55,0,0,97.56241565,10.70723175,95.82007904,42.86190953,0,0,4.320781697,15.40771458,8.828498679,42.43997989,37.23669135,1
2017171N24271,96,"America's Central Port, IL",6/23/2017,6/23/2017,0,0,0,0.049855557,0,0.000622482,0,0,0,0,0.049855557,0,0,0,0.000622482,0,8.2,0.628,0,0,265868,2450,0.79,0,1,35.04916136,81.03181591,38.48443223,56.002431,1,0,86.81244042,96.76592905,81.90752683,88.9904531,32.56900146,12
2017171N24271,97,"St. Louis City Port, MO",6/23/2017,6/23/2017,0,0,0,0.001660907,0.000903575,0.001992798,0,0,0,0,0.025259727,0.02359882,0.001377658,0.000474083,0.001992798,3.52E-14,8.2,0.628,0.08,0,1004305,5438,0.5,0,0,2.033930981,71.79044809,3.556969346,39.46446446,0,0,96.15109628,99.84628034,53.24703139,198.2484775,154.508805,18
2017171N24271,98,"Southwest Regional Port, IL",6/23/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0.019230769,0.02022756,0,0,8.62E-25,5.11E-14,8.2,0.628,0.08,0,257412,5554,0.89,1,1,45.21520147,45.54291697,87.70242915,84.42370942,1,0,50.73403241,96.97088859,43.52735407,158.0326507,49.6380737,24
2017171N24271,99,"St. Louis County, MO",6/23/2017,6/23/2017,0,0,0,0.006081369,0.000503404,0.001352389,0,0,0,0,0.026308929,0.02022756,0.000503404,0,0.001352389,5.11E-14,8.2,0.628,0.08,0,1004305,4818,0.05,0,0,25.01204935,91.20005711,23.17331791,7.15000715,0,0,70.22878932,65.99220677,67.11919663,16.49888577,31.17897672,13
2017171N24271,100,"Jefferson County Port, MO",6/23/2017,6/23/2017,0,0,0,0,2.43E-05,0,0,0,0,0,0.028316468,0.056560215,2.43E-05,0,6.92E-10,1.08E-07,8.2,0.628,0.08,0,226569,2684,0.4,0,0,46.80933102,68.02108369,54.64984577,35.65946899,0,0,47.11391802,46.47219342,54.50824548,26.1202613,25.01307075,1
2017171N24271,101,"Kaskaskia Regional Port, IL",6/23/2017,6/23/2017,0,0,0,0,0,0.00029783,0,0,0,0,0.022354898,0.028318584,1.12E-05,0.000632111,0.00029783,6.20E-14,8.2,0.628,0.32,0,34953,3214,0.06,0,0,96.71775593,11.42588582,93.65842491,13.55164688,0,0,4.280266921,20.51263719,7.148466316,0,0,5
2017171N24271,102,"New Bourbon Port Authority, MO",6/23/2017,6/23/2017,0,0,0,0,0,1.06E-32,0,0,0,0,0,0,0,0,1.06E-32,0,8.2,0.628,0.32,0,18478,4689,0.65,0,0,53.64010989,89.80677248,49.9590322,39.36198103,1,0,52.31410867,59.02834876,84.08847536,15.03800087,0,6
2017171N24271,103,"Jackson-Union Port District, IL",6/23/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0.628,6.5808,0,52966,2526,0.64,0,1,99.29752265,43.48095091,98.43599383,54.41512942,1,0,17.60605338,22.27385932,40.82645218,33.20763287,3.743709697,1
2017171N24271,104,"Southeast Missouri Port, MO",6/23/2017,6/23/2017,0,0,0,0.004385965,0,2.84E-24,0,0,0,0,0.004385965,0,0,0,2.84E-24,0,8.2,0.628,4.3005,0,81710,2312,0.97,1,1,56.01624253,44.6017657,63.23983035,92.56041756,1,0,30.98188751,75.01519322,47.33122338,24.60529549,10.25182047,3
2017171N24271,105,"Massac-Metropolis Port, IL",6/23/2017,6/24/2017,0,0,0,0.005788257,0,1.33E-27,0,0,0,0,0.005788257,0,0,0,1.33E-27,0,8.2,0.628,3.93,0,14170,2142,0.84,1,1,67.58000771,24.84472789,76.33988818,85.30196864,1,0,24.10867493,76.19490223,22.16881232,25.12751152,18.41615387,4
2017171N24271,106,"Paducah-McCracken Riverport, KY",6/23/2017,6/24/2017,0,0,0,0.006073154,0,9.41E-24,0,0,0,0,0.006073154,0,0,0,9.41E-24,3.04E-46,8.2,0.628,3.93,0,67872,1754,0.62,0,0,50.39762869,62.6038122,60.11784268,71.46074646,1,0,33.43422307,50.94436302,53.49094543,0,30.82729313,0
2017171N24271,107,"Hickman-Fulton County Port, KY",6/23/2017,6/23/2017,0,0,0,0.040691542,0.001055705,0.003016019,0,0,0,0,0.040691542,0,0.001055705,0,0.003016019,1.07E-25,8.2,0.628,1.04,0,6513,2654,0.86,1,1,54.77515905,91.06679675,60.79863119,64.94232328,1,0,45.69590086,23.5655811,97.39428408,14.20710153,28.47261062,8
2017171N24271,108,"New Madrid County Port, MO",6/23/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0.01745786,0.16182048,0,0,1.77E-23,0.058328088,8.2,0.628,1,0,16428,2262,0.81,1,1,70.52848467,90.25890584,87.21925005,79.56885457,1,0,45.42659676,17.52284941,94.46017657,29.4013591,49.60040441,7
2017171N24271,109,"Pemiscot County Port, MO",6/23/2017,6/23/2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0.628,2.21,0,15662,3035,0.56,0,1,90.77621939,17.20843348,95.81043956,70.34415368,0,0,7.64656816,11.27873306,15.64976322,5.623304563,8.415445048,4
2017171N24271,118,"Henderson County Riverport, KY",6/23/2017,6/24/2017,0,0,0,0.018498769,0.000179695,1.27E-16,0,0,0,0,0.018498769,0,0.000179695,0,1.27E-16,0,8.2,0.628,2.9707,0,44798,2082,0.91,1,1,51.97970889,47.54063251,48.45165799,88.30497164,1,0,48.89537655,98.20422074,47.69649954,22.6024322,43.34866958,5
2017171N24271,119,"Southern Indiana District, IN",6/23/2017,6/24/2017,0,0,0,0,0,1.86E-15,0,0,0,0,0.012414727,0.018348624,0,0,1.86E-15,9.97E-26,8.2,0.628,3.9007,0,19812,3992,0.4,0,0,58.30802969,96.50786474,66.66907654,30.77243911,0,0,49.2671592,19.15060952,82.10860719,0,19.24527718,6
2017171N24271,120,"Owensboro Riverport, KY",6/23/2017,6/24/2017,0,0,0,0.007403178,0,8.21E-16,0,0,0,0,0.007403178,0,0,0,8.21E-16,0,8.2,0.628,3.9007,0,103324,1689,0.92,1,1,37.18551186,49.65495086,37.79761905,78.47371181,1,0,63.25190658,99.12296381,47.15274968,30.71927552,39.4585977,27
2017171N24271,121,"Louisville-Jefferson Port, KY",6/23/2017,6/24/2017,0,0,0,0.003299837,0.000155255,4.28E-15,0,0,0,0,0.021648461,0.018348624,0.000155255,0,4.28E-15,9.97E-26,8.2,0.628,8.0505,0,782964,4844,0.94,1,1,2.326730287,91.87706732,20.81405437,77.21173555,1,0,87.99213537,97.91703905,91.8758775,44.98028968,142.6071917,17
2017171N24271,122,"Cincinnati, OH",6/23/2017,6/24/2017,0,0,0,0.001388218,0,7.21E-15,0,0,0,0,0.019736842,0.018348624,0,0,7.21E-15,9.97E-26,8.9,0.264,19.4108,0,830628,2724,0.78,0,0,25.54583574,41.89491469,25.44462117,57.60641594,1,0,87.2950429,97.49282046,35.16169717,69.23174284,180.6829619,37
2017171N24271,123,"Nashville, TN",6/23/2017,6/24/2017,0,0,0,0,0,1.06E-27,0,0,0,0,0,0,0,0,1.06E-27,0,8.2,0.628,3.2209,0,715878,3498,0.99,1,1,7.171775593,88.93106156,26.86162522,96.16878784,1,0,96.79218303,98.92872889,99.63472384,70.35349194,135.1273033,18
2017171N24271,124,"Chattanooga, TN",6/23/2017,6/24/2017,0,0,0,0.005603955,0,5.64E-24,0,0,0,0,0.005603955,0,0,0,5.64E-24,0,9.2,0.362,1.9009,0,366209,2491,0.5,0,0,20.8899653,90.81455393,22.56362059,96.98865532,1,0,86.54194471,99.7497587,99.99643053,85.64022034,81.44540322,6
2017171N24271,125,"Guntersville, AL",6/23/2017,6/24/2017,0,0,0,0.007004944,0,7.05E-24,0,0,0,0,0.007004944,0,0,0,7.05E-24,0,9.1,0.628,2.2,0,97611,3898,0.7,0,1,49.34090033,78.72831545,54.29077501,59.95995996,1,0,41.37631077,38.54550221,90.58848726,6.764458144,17.14314791,19
2017171N24271,56,"Virginia, VA, Port of",6/24/2017,6/24/2017,0,0,0,0.001821743,0,0.037513502,0,0,0,0,0.186705972,0.184884229,0.002682853,0.006610884,0.156108222,0.11859472,7.6,0.19,0,1,238005,2546,0.31,0,0,31.81029497,30.23582324,29.61128783,30.54006387,0,0.262182302,50.38012393,99.38631299,13.11186731,257.5222337,57.21231589,21
2017171N24271,57,"Baltimore, MD",6/24/2017,6/24/2017,0,0,0,0.012238556,0.003118227,0.04025893,0,0,0,0,0.1781603,0.165921744,0.004361761,0.001243535,0.138916836,0.098657906,8.02,0.388,0.13,1,854554,5980,0.88,1,1,14.51465201,75.7585132,15.12796414,79.96329663,1,0.096135528,97.01620591,99.6603868,96.46027176,175.9168648,56.57058486,78
2017171N24271,58,"Wilmington, DE",6/24/2017,6/24/2017,0,0,0,0.022011626,0.000751832,0.028014908,0,0,0,0,0.144877728,0.122866101,0.000751832,0,0.040400355,0.012385447,12.8,0.472,7.5003,1,570713,2131,0,0,0,52.31106613,27.15298765,60.24797571,72.10543877,1,1.894016479,64.23856053,94.93797591,22.47102777,64.94331919,20.20703115,5
2017171N24271,59,"South Jersey Port Corp, NJ",6/24/2017,6/24/2017,0,0,0,0.011229791,0.001838115,0.021476406,0,0,0,0,0.150890539,0.139660748,0.002578775,0.00074066,0.055090226,0.03361382,12.8,0.462,4.1606,1,302273,4816,0.47,0,0,41.88475998,46.89812722,40.23038365,26.2977263,0,2.338228441,33.60700667,86.3797233,24.32239488,48.8632096,12.01323824,5
2017171N24271,60,"Philadelphia Regional Port, PA",6/24/2017,6/24/2017,0,0,0,0.001767433,0,0.032364689,0,0,0,0,0.172055539,0.170288106,0.005092053,0.023625067,0.12261072,0.090246031,8,0.462,4.1606,1,1603793,7109,0,0,0,7.533256217,83.12947672,7.615191826,84.60841794,1,0,97.97545281,99.91301136,97.37405706,140.5602765,83.51791539,6
2017171N24271,71,"Conneaut, OH",6/24/2017,6/24/2017,0,0,0,0,4.53E-05,1.67E-06,0,0,0,0,0.070794233,0.072499441,4.53E-05,0,1.67E-06,3.98E-10,7.2,0.264,0.1107,0,97567,3074,0.73,0,1,48.21187584,80.42500535,44.91999229,57.37404071,1,0,67.65610105,58.75665821,92.42795612,143.066819,11.12864845,3
2017171N24271,72,"Ashtabula Port Authority, OH",6/24/2017,6/24/2017,0,0,0,0.00395696,0,1.49E-06,0,0,0,0,0.080174321,0.076217361,8.21E-05,0.000373768,1.49E-06,4.77E-10,7.2,0.264,0.1107,0,97567,1697,0.79,1,1,49.98554078,63.02857959,46.54786003,82.36093236,1,0,55.66372736,99.05146629,98.22002237,86.8230299,24.95607486,11
2017171N24271,73,"Cleveland-Cuyahoga Port, OH",6/24/2017,6/24/2017,0,0,0,0,0,4.15E-06,0,0,0,0,0.107968005,0.110091743,0.00414661,0.00486546,4.15E-06,1.42E-09,9.1,0.264,0.0701,0,1264775,1637,0,0,0,37.70483902,29.15189301,39.47127434,89.2034892,1,0,78.13632031,99.99165862,23.45501273,215.0761779,134.9381144,34
2017171N24271,78,"Detroit-Wayne County Port, MI",6/24/2017,6/24/2017,0,0,0,0.010424951,0.001796474,4.97E-06,0,0,0,0,0.129324034,0.118899083,0.010048096,0.008251622,4.97E-06,1.70E-09,8.9,0.264,0,0,1793914,1994,0,0,0,43.30899364,11.74118935,86.5372566,97.50226417,1,0,75.04170639,97.06026049,27.27553959,191.5771455,31.44004391,15
2017171N24271,79,"Marine City, MI",6/24/2017,6/24/2017,0,0,0,0,6.84E-05,6.88E-08,0,0,0,0,0.061651164,0.070773263,6.84E-05,0,6.91E-08,2.80E-10,8.7,0.264,0,0,160379,4209,0.5,0,0,43.41261808,55.35421079,45.77308656,34.2985843,1,0,52.47497617,62.23262908,85.01058944,5.361350751,37.55037214,3
2017171N24271,132,"Pittsburgh, PA Port of",6/24/2017,6/24/2017,0,0,0,0,0,5.29E-28,0,0,0,0,0,0,0,0,5.29E-28,0,7.2,0.264,2.1001,0,1250536,4654,0,0,0,46.86234818,10.07543488,47.5877193,29.25663759,0,0,70.73879886,96.22254793,7.141327368,75.53624423,179.3968384,5
2017212N28275,44,"Plaquemines Port District, LA",7/30/2017,7/30/2017,0,0,0,0,0,0,0,0,0,0,0.222912402,0.251904762,0.025765839,0.039380142,0.325009711,0.326823867,8,0.087,0.0002,1,23515,1808,0.95,1,1,97.08164642,92.90031649,94.63080779,94.43371943,1,0.969463683,56.74451859,19.18874152,97.80477358,0,13.43075913,1
2017212N28275,46,"Port of Gulfport, MS",7/30/2017,7/30/2017,0,0,0,0,3.54E-06,0.013156204,0,0,0,0,0.143369955,0.161219048,3.54E-06,0,0.044865804,0.031709601,6.8,-0.014,0,1,208620,848,0.71,0,0,53.73529979,23.67275064,54.80648737,68.58406025,1,0.151334545,59.95114395,69.50035153,21.89515265,30.51200325,40.90197572,19
2017212N28275,47,"Port of Pascagoula, MS",7/30/2017,7/30/2017,0,0,0,0.16768157,0.001608562,0.100214308,0,0,0,0,0.16768157,0,0.001608562,0,0.100214308,3.00E-36,9.3,-0.008,0,1,143245,2080,0.82,1,1,37.15900328,83.52092902,34.65876229,48.63792364,1,2.482743,70.79122974,65.39877739,81.02110749,24.23887335,24.62524043,2
2017212N28275,48,"Mobile, AL",7/30/2017,7/31/2017,0,0,0,0,0.002521258,0.010814037,0,0,0,0,0.181701683,0.190322,0.003160768,0.000639511,0.160052843,0.149238806,7.2,0.092,0,1,414809,3354,0.88,1,1,73.30104106,14.58487019,93.4608155,79.18990419,1,0.869723684,30.60057197,92.44152099,12.49196868,190.7470371,69.65676454,50
2017212N28275,50,"Jacksonville, FL",7/30/2017,8/1/2017,0,0,0,0.012361507,0.024264417,0.1298574,0,0,0,0,0.215764372,0.203402865,0.030976527,0.00671211,0.237188162,0.107330763,9.9,0.2,8.4619,1,995566,2320,0.94,1,1,28.973877,35.3806249,72.24672258,87.88431288,1,0.225099112,81.9506673,99.18254507,43.9782976,75.09877095,135.9016911,20
2017212N28275,51,"Port of Brunswick, GA",7/30/2017,8/1/2017,0,0,0,0,0,0.036784788,0,0,0,0,0.169793393,0.171197411,0.001428001,0.002595796,0.102476627,0.065691839,8.1,0.095,0.5509,1,84500,5359,0.51,0,0,93.57528436,7.209147372,96.45748988,13.58739692,0,0.402141383,3.646329838,32.59333405,5.07103253,24.94975637,10.89814897,14
2017212N28275,126,"Tampa Port Authority, FL",7/30/2017,8/1/2017,0,0,0,0,0.00511673,0,0,0,0,0,0.187019794,0.207512013,0.010273972,0.005157242,0.184495709,0.243823587,10.1,0.227,5.0713,1,1459779,2655,0.05,0,0,55.20773087,23.75960783,51.37242144,65.91710758,0,1.920762842,33.65705434,42.9890728,7.175832282,0,0,75
2017212N28275,127,"Manatee County Port, FL",7/30/2017,8/1/2017,0,0,0,0,2.15E-05,0,0,0,0,0,0.136884796,0.153311114,2.15E-05,0,0.036845614,0.07721856,15.1,0.228,23.5326,1,399714,4204,0.27,1,1,61.55894544,99.87387859,75.53499132,67.56041756,1,8.638611,72.21282173,61.42113228,78.93534493,28.12006348,12.09063735,9
2017212N28275,129,"Port of Palm Beach District, FL",7/31/2017,8/1/2017,0,0,0,0,0.000159796,0,0,0,0,0,0.098969781,0.159253406,0.000159796,0,0.013240621,0.024638476,10.7,0.055,9.8006,1,1492199,2494,0.64,0,1,37.44336804,50.91854461,39.7351552,89.16893084,1,0.047985685,78.57125834,98.26261037,45.78802085,50.39588208,45.45289096,13
2017212N28275,130,"Port Everglades, FL",7/31/2017,8/1/2017,0,0,0,0,0,0,0,0,0,0,0.20988435,0.24456773,0.018023892,0.049187918,0.23524005,0.23587968,11,0.105,6.791,1,1944381,1237,0.67,0,1,7.458550222,97.03852652,8.545401966,69.18466085,1,0.605691205,98.90014299,97.17942302,75.07436404,33.55471403,49.96251982,14
2017212N28275,52,"Port of Savannah, GA",8/1/2017,8/1/2017,0,0,0,0,0,0.054168035,0,0,0,0,0.203212381,0.225754828,0.009707841,0.034349821,0.207392984,0.153224949,7.7,0.113,0,1,295291,2929,0.61,0,0,4.542606516,90.60633463,8.220069404,72.05538872,1,2.542949951,98.80243089,97.59172535,71.65837756,86.51748892,96.48221647,26
2017212N28275,53,"Port of Charleston, SC",8/1/2017,8/1/2017,0,0,0,0,0.00156914,0.073963029,0,0,0,0,0.196366507,0.205436893,0.008671953,0.007102814,0.196652078,0.122689049,8.3,0.166,0,1,408481,1191,0.72,0,0,4.482359746,81.49584751,4.012434933,50.38610039,0,1.713303,85.70424214,85.39663247,66.31368536,19.19921243,50.19533816,6
2017212N28275,55,"Morehead City, NC",8/1/2017,8/1/2017,0,0,0,0.0866009,0.000128044,0.011760735,0,0,0,0,0.0866009,0,0.000128044,0,0.011760735,1.50E-47,6.3,0.084,0,1,67685,1236,0.27,0,0,33.21042992,96.75534826,31.02106227,56.64950665,1,0.742525,92.32483317,78.29216268,76.78890132,25.98292613,19.80369527,15
2017224N22293,140,"Guaynabo, PR",8/12/2017,8/12/2017,0,0,0,0,0,0,0,0,0,0,0.001242236,0.096568236,0,0,2.04E-29,0.001319555,9,0.101,0,1,82872,3021,0.96,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,77.24948833,4
2017224N22293,141,"San Juan, PR",8/12/2017,8/12/2017,0,0,0,0.023449847,0,0.020966,0,0,0,0,0.150550687,0.12710084,0.005077019,0.01461953,0.034171356,0.013205356,9,0.101,0,1,82872,3021,0,0,0,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,102.4065089,7
2017224N22293,142,"Yabucoa, PR",8/12/2017,8/12/2017,0,0,0,0,0,0,0,0,0,0,0.00232458,0.085572843,0,0,1.08E-25,0.000263479,6,0.13,0.1003,1,82872,3021,0.97,1,1,67.72821477,78.18337577,99.16377482,41.95981696,1,5.253558,60.17755005,15.54355986,82.82964091,0,18.64235386,0
